wo_id,line_id,station_id,op_seq,start_ts,end_ts,good_qty,scrap_qty,rework_flag
105704,L2,S05,1,2025-06-18 21:56:00,2025-06-18 21:58:01.641558,1,0,0
105704,L2,S06,2,2025-06-18 21:58:01.641558,2025-06-18 21:59:18.541536,1,0,0
105704,L2,S07,3,2025-06-18 21:59:18.541536,2025-06-18 22:02:34.228342,1,0,0
105704,L2,S08,4,2025-06-18 22:02:34.228342,2025-06-18 22:05:42.973366,0,1,0
105705,L2,S05,1,2025-06-18 11:04:00,2025-06-18 11:05:35.299661,1,0,0
105705,L2,S06,2,2025-06-18 11:05:35.299661,2025-06-18 11:07:15.330694,1,0,0
105705,L2,S07,3,2025-06-18 11:07:15.330694,2025-06-18 11:08:49.883042,0,1,0
105705,L2,S08,4,2025-06-18 11:08:49.883042,2025-06-18 11:11:09.163254,1,0,0
105706,L2,S05,1,2025-06-18 11:24:00,2025-06-18 11:24:58.961710,1,0,0
105706,L2,S06,2,2025-06-18 11:24:58.961710,2025-06-18 11:26:57.864259,1,0,0
105706,L2,S07,3,2025-06-18 11:26:57.864259,2025-06-18 11:29:33.030297,1,0,0
105706,L2,S08,4,2025-06-18 11:29:33.030297,2025-06-18 11:31:53.347510,1,0,0
105707,L1,S01,1,2025-06-18 23:35:00,2025-06-18 23:37:01.571081,1,0,0
105707,L1,S02,2,2025-06-18 23:37:01.571081,2025-06-18 23:39:12.757555,1,0,0
105707,L1,S03,3,2025-06-18 23:39:12.757555,2025-06-18 23:40:42.721951,1,0,0
105707,L1,S04,4,2025-06-18 23:40:42.721951,2025-06-18 23:42:20.146811,1,0,0
105708,L2,S05,1,2025-06-18 23:27:00,2025-06-18 23:28:44.643237,1,0,0
105708,L2,S06,2,2025-06-18 23:28:44.643237,2025-06-18 23:31:12.836128,1,0,0
105708,L2,S07,3,2025-06-18 23:31:12.836128,2025-06-18 23:33:11.523229,1,0,0
105708,L2,S08,4,2025-06-18 23:33:11.523229,2025-06-18 23:36:10.593591,1,0,0
105709,L2,S05,1,2025-06-18 21:16:00,2025-06-18 21:17:46.625714,1,0,0
105709,L2,S06,2,2025-06-18 21:17:46.625714,2025-06-18 21:19:58.756064,1,0,0
105709,L2,S07,3,2025-06-18 21:19:58.756064,2025-06-18 21:23:47.184075,1,0,0
105709,L2,S08,4,2025-06-18 21:23:47.184075,2025-06-18 21:26:22.253062,1,0,0
105710,L2,S05,1,2025-06-18 10:36:00,2025-06-18 10:37:28.114788,1,0,0
105710,L2,S06,2,2025-06-18 10:37:28.114788,2025-06-18 10:39:28.109879,1,0,0
105710,L2,S07,3,2025-06-18 10:39:28.109879,2025-06-18 10:41:23.459610,1,0,0
105710,L2,S08,4,2025-06-18 10:41:23.459610,2025-06-18 10:42:47.823002,1,0,0
105711,L1,S01,1,2025-06-18 21:10:00,2025-06-18 21:11:36.010498,0,1,0
105711,L1,S02,2,2025-06-18 21:11:36.010498,2025-06-18 21:13:32.466469,1,0,0
105711,L1,S03,3,2025-06-18 21:13:32.466469,2025-06-18 21:15:23.111890,1,0,0
105711,L1,S04,4,2025-06-18 21:15:23.111890,2025-06-18 21:16:32.999418,1,0,0
105712,L1,S01,1,2025-06-18 10:46:00,2025-06-18 10:48:22.104633,1,0,0
105712,L1,S02,2,2025-06-18 10:48:22.104633,2025-06-18 10:51:01.218408,1,0,0
105712,L1,S03,3,2025-06-18 10:51:01.218408,2025-06-18 10:53:32.464224,1,0,0
105712,L1,S04,4,2025-06-18 10:53:32.464224,2025-06-18 10:54:38.201489,1,0,0
105713,L1,S01,1,2025-06-18 20:53:00,2025-06-18 20:55:40.480513,1,0,0
105713,L1,S02,2,2025-06-18 20:55:40.480513,2025-06-18 20:57:36.314748,1,0,0
105713,L1,S03,3,2025-06-18 20:57:36.314748,2025-06-18 20:58:50.435081,1,0,0
105713,L1,S04,4,2025-06-18 20:58:50.435081,2025-06-18 21:00:25.165315,1,0,0
105714,L2,S05,1,2025-06-18 10:27:00,2025-06-18 10:28:48.636878,1,0,0
105714,L2,S06,2,2025-06-18 10:28:48.636878,2025-06-18 10:30:23.297929,1,0,0
105714,L2,S07,3,2025-06-18 10:30:23.297929,2025-06-18 10:32:44.967976,1,0,0
105714,L2,S08,4,2025-06-18 10:32:44.967976,2025-06-18 10:35:59.936764,1,0,0
105715,L1,S01,1,2025-06-18 21:24:00,2025-06-18 21:27:19.817995,0,1,0
105715,L1,S02,2,2025-06-18 21:27:19.817995,2025-06-18 21:29:16.988052,1,0,0
105715,L1,S03,3,2025-06-18 21:29:16.988052,2025-06-18 21:31:09.001384,1,0,0
105715,L1,S04,4,2025-06-18 21:31:09.001384,2025-06-18 21:32:11.551108,1,0,0
105716,L2,S05,1,2025-06-18 21:45:00,2025-06-18 21:46:31.832731,1,0,0
105716,L2,S06,2,2025-06-18 21:46:31.832731,2025-06-18 21:48:36.736203,1,0,0
105716,L2,S07,3,2025-06-18 21:48:36.736203,2025-06-18 21:50:42.268693,1,0,0
105716,L2,S08,4,2025-06-18 21:50:42.268693,2025-06-18 21:52:34.780317,1,0,0
105717,L2,S05,1,2025-06-18 08:40:00,2025-06-18 08:41:30.286252,1,0,0
105717,L2,S06,2,2025-06-18 08:41:30.286252,2025-06-18 08:43:37.483516,1,0,0
105717,L2,S07,3,2025-06-18 08:43:37.483516,2025-06-18 08:46:02.064630,1,0,0
105717,L2,S08,4,2025-06-18 08:46:02.064630,2025-06-18 08:48:15.547928,1,0,0
105718,L2,S05,1,2025-06-18 09:07:00,2025-06-18 09:09:23.793892,1,0,0
105718,L2,S06,2,2025-06-18 09:09:23.793892,2025-06-18 09:11:31.712668,1,0,0
105718,L2,S07,3,2025-06-18 09:11:31.712668,2025-06-18 09:14:37.955368,1,0,0
105718,L2,S08,4,2025-06-18 09:14:37.955368,2025-06-18 09:17:30.203500,1,0,0
105719,L2,S05,1,2025-06-18 22:52:00,2025-06-18 22:53:34.292533,1,0,0
105719,L2,S06,2,2025-06-18 22:53:34.292533,2025-06-18 22:55:35.078838,1,0,0
105719,L2,S07,3,2025-06-18 22:55:35.078838,2025-06-18 22:57:33.080454,1,0,0
105719,L2,S08,4,2025-06-18 22:57:33.080454,2025-06-18 23:00:07.241599,1,0,0
105720,L1,S01,1,2025-06-18 23:39:00,2025-06-18 23:41:02.831192,1,0,0
105720,L1,S02,2,2025-06-18 23:41:02.831192,2025-06-18 23:42:46.628043,1,0,0
105720,L1,S03,3,2025-06-18 23:42:46.628043,2025-06-18 23:45:15.477129,0,1,0
105720,L1,S04,4,2025-06-18 23:45:15.477129,2025-06-18 23:47:11.904455,1,0,0
105721,L2,S05,1,2025-06-18 20:52:00,2025-06-18 20:54:13.216694,1,0,0
105721,L2,S06,2,2025-06-18 20:54:13.216694,2025-06-18 20:56:20.629322,0,1,0
105721,L2,S07,3,2025-06-18 20:56:20.629322,2025-06-18 20:59:08.603766,1,0,0
105721,L2,S08,4,2025-06-18 20:59:08.603766,2025-06-18 21:01:20.087277,1,0,0
105722,L2,S05,1,2025-06-18 23:11:00,2025-06-18 23:12:44.809388,1,0,0
105722,L2,S06,2,2025-06-18 23:12:44.809388,2025-06-18 23:14:37.266947,1,0,0
105722,L2,S07,3,2025-06-18 23:14:37.266947,2025-06-18 23:17:05.644753,1,0,0
105722,L2,S08,4,2025-06-18 23:17:05.644753,2025-06-18 23:19:37.947975,1,0,0
105723,L2,S05,1,2025-06-18 22:13:00,2025-06-18 22:14:12.781921,1,0,0
105723,L2,S06,2,2025-06-18 22:14:12.781921,2025-06-18 22:15:40.828166,1,0,0
105723,L2,S07,3,2025-06-18 22:15:40.828166,2025-06-18 22:18:23.165810,1,0,0
105723,L2,S08,4,2025-06-18 22:18:23.165810,2025-06-18 22:20:40.329268,1,0,0
105724,L2,S05,1,2025-06-18 21:35:00,2025-06-18 21:36:34.503669,1,0,0
105724,L2,S06,2,2025-06-18 21:36:34.503669,2025-06-18 21:38:30.829105,1,0,0
105724,L2,S07,3,2025-06-18 21:38:30.829105,2025-06-18 21:41:50.608134,1,0,0
105724,L2,S08,4,2025-06-18 21:41:50.608134,2025-06-18 21:43:23.315090,1,0,0
105725,L1,S01,1,2025-06-18 09:41:00,2025-06-18 09:42:13.821886,1,0,0
105725,L1,S02,2,2025-06-18 09:42:13.821886,2025-06-18 09:44:29.118045,1,0,0
105725,L1,S03,3,2025-06-18 09:44:29.118045,2025-06-18 09:46:21.504962,1,0,0
105725,L1,S04,4,2025-06-18 09:46:21.504962,2025-06-18 09:48:07.489669,1,0,0
105726,L2,S05,1,2025-06-18 23:19:00,2025-06-18 23:20:47.824870,1,0,0
105726,L2,S06,2,2025-06-18 23:20:47.824870,2025-06-18 23:23:46.535376,1,0,0
105726,L2,S07,3,2025-06-18 23:23:46.535376,2025-06-18 23:25:44.291127,1,0,0
105726,L2,S08,4,2025-06-18 23:25:44.291127,2025-06-18 23:28:20.591297,1,0,0
105727,L2,S05,1,2025-06-18 20:07:00,2025-06-18 20:09:02.465176,1,0,0
105727,L2,S06,2,2025-06-18 20:09:02.465176,2025-06-18 20:10:21.439683,1,0,0
105727,L2,S07,3,2025-06-18 20:10:21.439683,2025-06-18 20:12:38.892380,1,0,0
105727,L2,S08,4,2025-06-18 20:12:38.892380,2025-06-18 20:15:50.723937,1,0,0
105728,L1,S01,1,2025-06-18 20:49:00,2025-06-18 20:51:28.316299,1,0,0
105728,L1,S02,2,2025-06-18 20:51:28.316299,2025-06-18 20:54:04.738679,1,0,0
105728,L1,S03,3,2025-06-18 20:54:04.738679,2025-06-18 20:55:58.828615,1,0,0
105728,L1,S04,4,2025-06-18 20:55:58.828615,2025-06-18 20:57:41.427391,1,0,0
105729,L1,S01,1,2025-06-18 22:36:00,2025-06-18 22:37:47.177870,1,0,0
105729,L1,S02,2,2025-06-18 22:37:47.177870,2025-06-18 22:39:09.372177,1,0,0
105729,L1,S03,3,2025-06-18 22:39:09.372177,2025-06-18 22:41:18.755679,1,0,0
105729,L1,S04,4,2025-06-18 22:41:18.755679,2025-06-18 22:42:53.979187,1,0,0
105730,L2,S05,1,2025-06-18 20:30:00,2025-06-18 20:31:48.205923,1,0,0
105730,L2,S06,2,2025-06-18 20:31:48.205923,2025-06-18 20:33:57.231002,1,0,0
105730,L2,S07,3,2025-06-18 20:33:57.231002,2025-06-18 20:36:20.402624,1,0,0
105730,L2,S08,4,2025-06-18 20:36:20.402624,2025-06-18 20:39:42.653921,1,0,0
105731,L2,S05,1,2025-06-18 22:20:00,2025-06-18 22:22:50.128604,1,0,1
105731,L2,S06,2,2025-06-18 22:22:50.128604,2025-06-18 22:25:05.413425,1,0,1
105731,L2,S07,3,2025-06-18 22:25:05.413425,2025-06-18 22:30:03.266264,1,0,1
105731,L2,S08,4,2025-06-18 22:30:03.266264,2025-06-18 22:34:43.507182,1,0,1
105732,L2,S05,1,2025-06-18 09:15:00,2025-06-18 09:16:38.966754,1,0,0
105732,L2,S06,2,2025-06-18 09:16:38.966754,2025-06-18 09:18:51.679960,1,0,0
105732,L2,S07,3,2025-06-18 09:18:51.679960,2025-06-18 09:21:35.448720,1,0,0
105732,L2,S08,4,2025-06-18 09:21:35.448720,2025-06-18 09:24:36.548854,0,1,0
105733,L1,S01,1,2025-06-18 11:07:00,2025-06-18 11:09:23.819307,1,0,0
105733,L1,S02,2,2025-06-18 11:09:23.819307,2025-06-18 11:11:26.542791,1,0,0
105733,L1,S03,3,2025-06-18 11:11:26.542791,2025-06-18 11:13:37.452027,1,0,0
105733,L1,S04,4,2025-06-18 11:13:37.452027,2025-06-18 11:14:40.570690,1,0,0
105734,L1,S01,1,2025-06-18 09:41:00,2025-06-18 09:43:27.959638,1,0,0
105734,L1,S02,2,2025-06-18 09:43:27.959638,2025-06-18 09:45:37.100232,1,0,0
105734,L1,S03,3,2025-06-18 09:45:37.100232,2025-06-18 09:47:07.567227,1,0,0
105734,L1,S04,4,2025-06-18 09:47:07.567227,2025-06-18 09:48:27.921703,1,0,0
105735,L1,S01,1,2025-06-18 22:32:00,2025-06-18 22:33:43.136743,1,0,0
105735,L1,S02,2,2025-06-18 22:33:43.136743,2025-06-18 22:36:53.141042,1,0,0
105735,L1,S03,3,2025-06-18 22:36:53.141042,2025-06-18 22:38:33.147902,1,0,0
105735,L1,S04,4,2025-06-18 22:38:33.147902,2025-06-18 22:39:52.687446,1,0,0
105736,L1,S01,1,2025-06-18 23:21:00,2025-06-18 23:23:22.011350,1,0,0
105736,L1,S02,2,2025-06-18 23:23:22.011350,2025-06-18 23:25:06.802376,1,0,0
105736,L1,S03,3,2025-06-18 23:25:06.802376,2025-06-18 23:26:18.368396,1,0,0
105736,L1,S04,4,2025-06-18 23:26:18.368396,2025-06-18 23:27:41.612970,1,0,0
105737,L1,S01,1,2025-06-18 09:46:00,2025-06-18 09:48:24.199552,1,0,0
105737,L1,S02,2,2025-06-18 09:48:24.199552,2025-06-18 09:50:34.614777,1,0,0
105737,L1,S03,3,2025-06-18 09:50:34.614777,2025-06-18 09:52:54.711707,1,0,0
105737,L1,S04,4,2025-06-18 09:52:54.711707,2025-06-18 09:54:01.190916,1,0,0
105738,L1,S01,1,2025-06-18 22:30:00,2025-06-18 22:31:38.631737,1,0,0
105738,L1,S02,2,2025-06-18 22:31:38.631737,2025-06-18 22:34:06.544679,1,0,0
105738,L1,S03,3,2025-06-18 22:34:06.544679,2025-06-18 22:35:44.128885,1,0,0
105738,L1,S04,4,2025-06-18 22:35:44.128885,2025-06-18 22:37:45.837313,1,0,0
105739,L1,S01,1,2025-06-18 20:12:00,2025-06-18 20:16:07.429382,1,0,1
105739,L1,S02,2,2025-06-18 20:16:07.429382,2025-06-18 20:20:36.321246,1,0,1
105739,L1,S03,3,2025-06-18 20:20:36.321246,2025-06-18 20:22:24.392640,1,0,1
105739,L1,S04,4,2025-06-18 20:22:24.392640,2025-06-18 20:23:51.754670,1,0,1
105740,L1,S01,1,2025-06-18 23:10:00,2025-06-18 23:12:08.446904,1,0,0
105740,L1,S02,2,2025-06-18 23:12:08.446904,2025-06-18 23:14:17.946309,1,0,0
105740,L1,S03,3,2025-06-18 23:14:17.946309,2025-06-18 23:16:12.776614,1,0,0
105740,L1,S04,4,2025-06-18 23:16:12.776614,2025-06-18 23:17:22.115861,1,0,0
105741,L2,S05,1,2025-06-18 10:19:00,2025-06-18 10:20:57.451011,1,0,0
105741,L2,S06,2,2025-06-18 10:20:57.451011,2025-06-18 10:23:24.113291,1,0,0
105741,L2,S07,3,2025-06-18 10:23:24.113291,2025-06-18 10:26:22.038758,1,0,0
105741,L2,S08,4,2025-06-18 10:26:22.038758,2025-06-18 10:28:18.095758,1,0,0
105742,L2,S05,1,2025-06-18 23:49:00,2025-06-18 23:50:40.236330,1,0,0
105742,L2,S06,2,2025-06-18 23:50:40.236330,2025-06-18 23:52:24.358239,1,0,0
105742,L2,S07,3,2025-06-18 23:52:24.358239,2025-06-18 23:54:07.955204,1,0,0
105742,L2,S08,4,2025-06-18 23:54:07.955204,2025-06-18 23:56:40.183372,1,0,0
105743,L1,S01,1,2025-06-18 09:33:00,2025-06-18 09:35:40.447216,1,0,0
105743,L1,S02,2,2025-06-18 09:35:40.447216,2025-06-18 09:37:37.170607,1,0,0
105743,L1,S03,3,2025-06-18 09:37:37.170607,2025-06-18 09:39:25.942754,1,0,0
105743,L1,S04,4,2025-06-18 09:39:25.942754,2025-06-18 09:40:57.430242,1,0,0
105744,L1,S01,1,2025-06-18 22:57:00,2025-06-18 22:59:35.054618,1,0,0
105744,L1,S02,2,2025-06-18 22:59:35.054618,2025-06-18 23:01:02.579693,1,0,0
105744,L1,S03,3,2025-06-18 23:01:02.579693,2025-06-18 23:03:16.975630,1,0,0
105744,L1,S04,4,2025-06-18 23:03:16.975630,2025-06-18 23:04:40.233922,1,0,0
105745,L1,S01,1,2025-06-18 08:27:00,2025-06-18 08:29:31.564461,1,0,0
105745,L1,S02,2,2025-06-18 08:29:31.564461,2025-06-18 08:31:14.965110,1,0,0
105745,L1,S03,3,2025-06-18 08:31:14.965110,2025-06-18 08:33:11.849937,1,0,0
105745,L1,S04,4,2025-06-18 08:33:11.849937,2025-06-18 08:34:58.952188,1,0,0
105746,L2,S05,1,2025-06-18 20:14:00,2025-06-18 20:16:14.929331,1,0,0
105746,L2,S06,2,2025-06-18 20:16:14.929331,2025-06-18 20:19:02.148183,1,0,0
105746,L2,S07,3,2025-06-18 20:19:02.148183,2025-06-18 20:21:53.103926,1,0,0
105746,L2,S08,4,2025-06-18 20:21:53.103926,2025-06-18 20:24:00.142742,1,0,0
105747,L2,S05,1,2025-06-18 08:21:00,2025-06-18 08:22:16.000047,1,0,0
105747,L2,S06,2,2025-06-18 08:22:16.000047,2025-06-18 08:24:46.072964,1,0,0
105747,L2,S07,3,2025-06-18 08:24:46.072964,2025-06-18 08:26:53.563847,1,0,0
105747,L2,S08,4,2025-06-18 08:26:53.563847,2025-06-18 08:29:28.114915,1,0,0
105748,L2,S05,1,2025-06-18 23:51:00,2025-06-18 23:52:54.176568,1,0,0
105748,L2,S06,2,2025-06-18 23:52:54.176568,2025-06-18 23:54:57.972842,1,0,0
105748,L2,S07,3,2025-06-18 23:54:57.972842,2025-06-18 23:57:57.801185,1,0,0
105748,L2,S08,4,2025-06-18 23:57:57.801185,2025-06-18 23:59:42.692066,1,0,0
105749,L2,S05,1,2025-06-18 20:32:00,2025-06-18 20:34:03.694952,1,0,0
105749,L2,S06,2,2025-06-18 20:34:03.694952,2025-06-18 20:35:20.838533,1,0,0
105749,L2,S07,3,2025-06-18 20:35:20.838533,2025-06-18 20:37:13.119302,1,0,0
105749,L2,S08,4,2025-06-18 20:37:13.119302,2025-06-18 20:39:53.252315,1,0,0
105750,L1,S01,1,2025-06-18 23:28:00,2025-06-18 23:29:54.533977,1,0,0
105750,L1,S02,2,2025-06-18 23:29:54.533977,2025-06-18 23:31:37.562167,1,0,0
105750,L1,S03,3,2025-06-18 23:31:37.562167,2025-06-18 23:33:21.010361,1,0,0
105750,L1,S04,4,2025-06-18 23:33:21.010361,2025-06-18 23:34:34.150144,1,0,0
105751,L1,S01,1,2025-06-18 11:29:00,2025-06-18 11:31:11.083240,1,0,0
105751,L1,S02,2,2025-06-18 11:31:11.083240,2025-06-18 11:33:18.627093,1,0,0
105751,L1,S03,3,2025-06-18 11:33:18.627093,2025-06-18 11:35:35.002524,1,0,0
105751,L1,S04,4,2025-06-18 11:35:35.002524,2025-06-18 11:36:39.991141,1,0,0
105752,L1,S01,1,2025-06-18 23:11:00,2025-06-18 23:13:03.781744,1,0,0
105752,L1,S02,2,2025-06-18 23:13:03.781744,2025-06-18 23:15:25.121703,1,0,0
105752,L1,S03,3,2025-06-18 23:15:25.121703,2025-06-18 23:17:34.856096,1,0,0
105752,L1,S04,4,2025-06-18 23:17:34.856096,2025-06-18 23:19:00.304588,1,0,0
105753,L2,S05,1,2025-06-18 21:21:00,2025-06-18 21:22:59.670985,1,0,0
105753,L2,S06,2,2025-06-18 21:22:59.670985,2025-06-18 21:25:41.974180,1,0,0
105753,L2,S07,3,2025-06-18 21:25:41.974180,2025-06-18 21:28:53.587596,1,0,0
105753,L2,S08,4,2025-06-18 21:28:53.587596,2025-06-18 21:31:38.369670,1,0,0
105754,L2,S05,1,2025-06-18 08:22:00,2025-06-18 08:24:17.079103,1,0,0
105754,L2,S06,2,2025-06-18 08:24:17.079103,2025-06-18 08:25:23.935284,1,0,0
105754,L2,S07,3,2025-06-18 08:25:23.935284,2025-06-18 08:28:07.097437,1,0,0
105754,L2,S08,4,2025-06-18 08:28:07.097437,2025-06-18 08:30:14.554058,1,0,0
105755,L1,S01,1,2025-06-18 08:17:00,2025-06-18 08:18:51.609156,1,0,0
105755,L1,S02,2,2025-06-18 08:18:51.609156,2025-06-18 08:21:20.376239,1,0,0
105755,L1,S03,3,2025-06-18 08:21:20.376239,2025-06-18 08:23:42.776942,1,0,0
105755,L1,S04,4,2025-06-18 08:23:42.776942,2025-06-18 08:25:18.303613,1,0,0
105756,L2,S05,1,2025-06-18 22:25:00,2025-06-18 22:26:54.733963,1,0,0
105756,L2,S06,2,2025-06-18 22:26:54.733963,2025-06-18 22:29:09.207008,1,0,0
105756,L2,S07,3,2025-06-18 22:29:09.207008,2025-06-18 22:31:06.940687,1,0,0
105756,L2,S08,4,2025-06-18 22:31:06.940687,2025-06-18 22:32:50.644139,1,0,0
105757,L2,S05,1,2025-06-18 20:32:00,2025-06-18 20:34:03.128078,1,0,1
105757,L2,S06,2,2025-06-18 20:34:03.128078,2025-06-18 20:35:41.771927,1,0,1
105757,L2,S07,3,2025-06-18 20:35:41.771927,2025-06-18 20:38:52.754593,1,0,1
105757,L2,S08,4,2025-06-18 20:38:52.754593,2025-06-18 20:43:01.855952,1,0,1
105758,L2,S05,1,2025-06-18 23:13:00,2025-06-18 23:14:13.442408,1,0,0
105758,L2,S06,2,2025-06-18 23:14:13.442408,2025-06-18 23:16:33.329363,1,0,0
105758,L2,S07,3,2025-06-18 23:16:33.329363,2025-06-18 23:18:25.870016,1,0,0
105758,L2,S08,4,2025-06-18 23:18:25.870016,2025-06-18 23:21:00.427576,1,0,0
105759,L1,S01,1,2025-06-18 20:16:00,2025-06-18 20:18:03.981410,1,0,0
105759,L1,S02,2,2025-06-18 20:18:03.981410,2025-06-18 20:20:35.886128,1,0,0
105759,L1,S03,3,2025-06-18 20:20:35.886128,2025-06-18 20:22:21.951056,1,0,0
105759,L1,S04,4,2025-06-18 20:22:21.951056,2025-06-18 20:23:23.393874,1,0,0
105760,L1,S01,1,2025-06-18 08:52:00,2025-06-18 08:53:38.148407,1,0,0
105760,L1,S02,2,2025-06-18 08:53:38.148407,2025-06-18 08:56:10.343135,1,0,0
105760,L1,S03,3,2025-06-18 08:56:10.343135,2025-06-18 08:57:44.311736,1,0,0
105760,L1,S04,4,2025-06-18 08:57:44.311736,2025-06-18 08:58:33.712954,1,0,0
105761,L2,S05,1,2025-06-18 21:57:00,2025-06-18 21:58:30.162596,1,0,0
105761,L2,S06,2,2025-06-18 21:58:30.162596,2025-06-18 22:01:00.654577,1,0,0
105761,L2,S07,3,2025-06-18 22:01:00.654577,2025-06-18 22:04:06.757116,1,0,0
105761,L2,S08,4,2025-06-18 22:04:06.757116,2025-06-18 22:05:35.846804,1,0,0
105762,L1,S01,1,2025-06-18 22:17:00,2025-06-18 22:18:59.972580,0,1,0
105762,L1,S02,2,2025-06-18 22:18:59.972580,2025-06-18 22:21:44.047215,1,0,0
105762,L1,S03,3,2025-06-18 22:21:44.047215,2025-06-18 22:23:47.568070,1,0,0
105762,L1,S04,4,2025-06-18 22:23:47.568070,2025-06-18 22:24:42.740834,1,0,0
105763,L1,S01,1,2025-06-18 10:20:00,2025-06-18 10:21:22.189251,1,0,0
105763,L1,S02,2,2025-06-18 10:21:22.189251,2025-06-18 10:23:04.583845,1,0,0
105763,L1,S03,3,2025-06-18 10:23:04.583845,2025-06-18 10:25:06.702839,1,0,0
105763,L1,S04,4,2025-06-18 10:25:06.702839,2025-06-18 10:26:26.067008,1,0,0
105764,L2,S05,1,2025-06-18 23:38:00,2025-06-18 23:39:52.901023,1,0,0
105764,L2,S06,2,2025-06-18 23:39:52.901023,2025-06-18 23:41:21.892023,1,0,0
105764,L2,S07,3,2025-06-18 23:41:21.892023,2025-06-18 23:43:24.393125,1,0,0
105764,L2,S08,4,2025-06-18 23:43:24.393125,2025-06-18 23:45:08.962572,1,0,0
105765,L1,S01,1,2025-06-18 21:52:00,2025-06-18 21:53:10.245240,1,0,0
105765,L1,S02,2,2025-06-18 21:53:10.245240,2025-06-18 21:54:32.053051,1,0,0
105765,L1,S03,3,2025-06-18 21:54:32.053051,2025-06-18 21:55:56.733732,1,0,0
105765,L1,S04,4,2025-06-18 21:55:56.733732,2025-06-18 21:57:12.125719,1,0,0
105766,L1,S01,1,2025-06-18 11:21:00,2025-06-18 11:22:54.798269,1,0,0
105766,L1,S02,2,2025-06-18 11:22:54.798269,2025-06-18 11:24:39.425841,1,0,0
105766,L1,S03,3,2025-06-18 11:24:39.425841,2025-06-18 11:26:15.650905,1,0,0
105766,L1,S04,4,2025-06-18 11:26:15.650905,2025-06-18 11:27:54.639858,1,0,0
105767,L1,S01,1,2025-06-18 20:34:00,2025-06-18 20:35:55.697829,1,0,0
105767,L1,S02,2,2025-06-18 20:35:55.697829,2025-06-18 20:37:54.046171,1,0,0
105767,L1,S03,3,2025-06-18 20:37:54.046171,2025-06-18 20:39:27.148351,1,0,0
105767,L1,S04,4,2025-06-18 20:39:27.148351,2025-06-18 20:40:28.438965,1,0,0
105768,L1,S01,1,2025-06-18 11:39:00,2025-06-18 11:41:13.046694,1,0,1
105768,L1,S02,2,2025-06-18 11:41:13.046694,2025-06-18 11:43:16.000168,1,0,1
105768,L1,S03,3,2025-06-18 11:43:16.000168,2025-06-18 11:46:31.047951,1,0,1
105768,L1,S04,4,2025-06-18 11:46:31.047951,2025-06-18 11:47:52.906323,1,0,1
105769,L2,S05,1,2025-06-18 22:19:00,2025-06-18 22:20:13.935034,1,0,0
105769,L2,S06,2,2025-06-18 22:20:13.935034,2025-06-18 22:22:24.951491,1,0,0
105769,L2,S07,3,2025-06-18 22:22:24.951491,2025-06-18 22:25:02.187086,1,0,0
105769,L2,S08,4,2025-06-18 22:25:02.187086,2025-06-18 22:27:28.348448,1,0,0
105770,L2,S05,1,2025-06-18 21:01:00,2025-06-18 21:03:08.901939,1,0,0
105770,L2,S06,2,2025-06-18 21:03:08.901939,2025-06-18 21:05:01.513881,1,0,0
105770,L2,S07,3,2025-06-18 21:05:01.513881,2025-06-18 21:07:06.531126,1,0,0
105770,L2,S08,4,2025-06-18 21:07:06.531126,2025-06-18 21:09:14.107491,1,0,0
105771,L1,S01,1,2025-06-18 21:17:00,2025-06-18 21:18:46.546457,1,0,0
105771,L1,S02,2,2025-06-18 21:18:46.546457,2025-06-18 21:20:07.594398,1,0,0
105771,L1,S03,3,2025-06-18 21:20:07.594398,2025-06-18 21:21:49.200905,1,0,0
105771,L1,S04,4,2025-06-18 21:21:49.200905,2025-06-18 21:23:06.542179,1,0,0
105772,L1,S01,1,2025-06-18 20:32:00,2025-06-18 20:34:20.945196,1,0,0
105772,L1,S02,2,2025-06-18 20:34:20.945196,2025-06-18 20:35:40.099267,1,0,0
105772,L1,S03,3,2025-06-18 20:35:40.099267,2025-06-18 20:36:49.639576,1,0,0
105772,L1,S04,4,2025-06-18 20:36:49.639576,2025-06-18 20:38:05.283853,1,0,0
105773,L2,S05,1,2025-06-18 20:24:00,2025-06-18 20:25:55.793142,1,0,0
105773,L2,S06,2,2025-06-18 20:25:55.793142,2025-06-18 20:28:10.328050,1,0,0
105773,L2,S07,3,2025-06-18 20:28:10.328050,2025-06-18 20:30:50.442342,1,0,0
105773,L2,S08,4,2025-06-18 20:30:50.442342,2025-06-18 20:32:58.762373,1,0,0
105774,L1,S01,1,2025-06-18 20:42:00,2025-06-18 20:44:11.751857,1,0,0
105774,L1,S02,2,2025-06-18 20:44:11.751857,2025-06-18 20:46:15.756408,1,0,0
105774,L1,S03,3,2025-06-18 20:46:15.756408,2025-06-18 20:48:30.366475,1,0,0
105774,L1,S04,4,2025-06-18 20:48:30.366475,2025-06-18 20:49:30.740621,1,0,0
105775,L2,S05,1,2025-06-18 08:48:00,2025-06-18 08:50:12.568648,1,0,0
105775,L2,S06,2,2025-06-18 08:50:12.568648,2025-06-18 08:52:13.250006,0,1,0
105775,L2,S07,3,2025-06-18 08:52:13.250006,2025-06-18 08:54:07.382709,1,0,0
105775,L2,S08,4,2025-06-18 08:54:07.382709,2025-06-18 08:56:57.692735,1,0,0
105776,L1,S01,1,2025-06-18 10:30:00,2025-06-18 10:31:16.171328,1,0,0
